station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
MTN,2019-07-10 01:03,77.00,69.80,78.48,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.09,KMTN 100503Z AUTO 00000KT 10SM CLR 25/21 A3008 RMK AO2 LTG DSNT S
MTN,2019-07-10 01:21,77.00,69.80,78.48,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.09,KMTN 100521Z AUTO 00000KT 10SM CLR 25/21 A3008 RMK AO2
MTN,2019-07-10 01:42,77.00,69.80,78.48,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.09,KMTN 100542Z AUTO 00000KT 10SM CLR 25/21 A3008 RMK AO2
MTN,2019-07-10 02:03,75.20,69.80,83.32,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.34,KMTN 100603Z AUTO 00000KT 10SM CLR 24/21 A3008 RMK AO2
MTN,2019-07-10 02:21,75.20,69.80,83.32,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.34,KMTN 100621Z AUTO 00000KT 10SM CLR 24/21 A3008 RMK AO2
MTN,2019-07-10 02:42,75.20,69.80,83.32,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,76.34,KMTN 100642Z AUTO 00000KT 10SM CLR 24/21 A3007 RMK AO2
MTN,2019-07-10 03:03,73.40,69.80,88.51,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.60,KMTN 100703Z AUTO 00000KT 10SM CLR 23/21 A3007 RMK AO2
MTN,2019-07-10 03:21,73.40,69.80,88.51,0.00,0.00,0.00,30.06,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.60,KMTN 100721Z AUTO 00000KT 10SM CLR 23/21 A3006 RMK AO2
MTN,2019-07-10 03:42,73.40,69.80,88.51,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.60,KMTN 100742Z AUTO 00000KT 10SM CLR 23/21 A3007 RMK AO2
MTN,2019-07-10 04:03,73.40,69.80,88.51,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.60,KMTN 100803Z AUTO 00000KT 10SM CLR 23/21 A3007 RMK AO2
MTN,2019-07-10 04:21,73.40,69.80,88.51,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,74.60,KMTN 100821Z AUTO 00000KT 10SM CLR 23/21 A3007 RMK AO2
MTN,2019-07-10 04:42,71.60,69.80,94.06,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.88,KMTN 100842Z AUTO 00000KT 10SM CLR 22/21 A3007 RMK AO2
MTN,2019-07-10 05:03,69.80,69.80,100.00,0.00,0.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KMTN 100903Z AUTO 00000KT 10SM CLR 21/21 A3007 RMK AO2
MTN,2019-07-10 05:21,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KMTN 100921Z AUTO 00000KT 10SM CLR 21/21 A3008 RMK AO2
MTN,2019-07-10 05:30,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KMTN 100930Z AUTO 00000KT 10SM CLR 21/21 A3008 RMK AO2
MTN,2019-07-10 05:45,69.80,69.80,100.00,0.00,0.00,0.00,30.08,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,69.80,KMTN 100945Z 00000KT 10SM BKN250 21/21 A3008
MTN,2019-07-10 06:45,71.60,71.60,100.00,10.00,3.00,0.00,30.08,M,10.00,M,BKN,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 101045Z 01003KT 10SM BKN250 22/22 A3008
MTN,2019-07-10 07:45,75.20,71.60,88.59,0.00,0.00,0.00,30.10,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,76.58,KMTN 101145Z 00000KT 10SM SCT200 24/22 A3010
MTN,2019-07-10 08:45,78.80,73.40,83.55,0.00,0.00,0.00,30.10,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,82.03,KMTN 101245Z 00000KT 10SM SCT200 26/23 A3010
MTN,2019-07-10 09:45,82.40,71.60,69.90,200.00,6.00,0.00,30.09,M,10.00,M,SCT,M,M,M,20000.00,M,M,M,M,M,M,M,M,M,M,87.18,KMTN 101345Z 20006KT 10SM SCT200 28/22 A3009
MTN,2019-07-10 10:50,82.40,75.20,78.90,120.00,7.00,0.00,30.09,M,10.00,M,SCT,SCT,M,M,7000.00,20000.00,M,M,M,M,M,M,M,M,M,89.48,KMTN 101450Z 12007KT 10SM SCT070 SCT200 28/24 A3009
MTN,2019-07-10 11:45,84.20,75.20,74.44,120.00,8.00,0.00,30.08,M,10.00,M,SCT,SCT,M,M,7000.00,20000.00,M,M,M,M,M,M,M,M,M,92.45,KMTN 101545Z 12008KT 10SM SCT070 SCT200 29/24 A3008
MTN,2019-07-10 12:45,84.20,73.40,70.08,130.00,9.00,0.00,30.07,M,10.00,M,SCT,SCT,M,M,4500.00,20000.00,M,M,M,M,M,M,M,M,M,90.94,KMTN 101645Z 13009KT 10SM SCT045 SCT200 29/23 A3007
MTN,2019-07-10 13:45,86.00,73.40,66.15,130.00,12.00,0.00,30.07,M,10.00,M,SCT,SCT,M,M,4500.00,20000.00,M,M,M,M,M,M,M,M,M,93.45,KMTN 101745Z 13012KT 10SM SCT045 SCT200 30/23 A3007
MTN,2019-07-10 14:45,87.80,73.40,62.47,150.00,12.00,0.00,30.05,M,10.00,M,SCT,SCT,M,M,4500.00,25000.00,M,M,M,M,M,M,M,M,M,95.86,KMTN 101845Z 15012KT 10SM SCT045 SCT250 31/23 A3005
MTN,2019-07-10 15:54,87.80,71.60,58.78,140.00,10.00,0.00,30.05,M,10.00,M,SCT,SCT,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,94.18,KMTN 101954Z 14010KT 10SM SCT055 SCT250 31/22 A3005
MTN,2019-07-10 16:50,86.00,71.60,62.25,140.00,13.00,0.00,30.03,M,10.00,M,FEW,SCT,M,M,5000.00,25000.00,M,M,M,M,M,M,M,M,M,91.92,KMTN 102050Z 14013KT 10SM FEW050 SCT250 30/22 A3003
MTN,2019-07-10 17:55,84.20,71.60,65.95,150.00,12.00,0.00,30.02,M,10.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,89.60,KMTN 102155Z 15012KT 10SM FEW050 29/22 A3002
MTN,2019-07-10 18:50,84.20,71.60,65.95,150.00,12.00,0.00,30.00,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,89.60,KMTN 102250Z 15012KT 10SM SCT250 29/22 A3000
MTN,2019-07-10 20:45,80.60,69.80,69.71,180.00,5.00,0.00,30.00,M,10.00,M,SCT,M,M,M,25000.00,M,M,M,M,M,M,M,M,M,M,83.90,KMTN 110045Z 18005KT 10SM SCT250 27/21 A3000
MTN,2019-07-10 22:03,78.80,69.80,73.95,170.00,4.00,0.00,30.01,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110203Z AUTO 17004KT 10SM CLR 26/21 A3001 RMK AO2
MTN,2019-07-10 22:21,78.80,69.80,73.95,160.00,5.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110221Z AUTO 16005KT 10SM CLR 26/21 A3000 RMK AO2
MTN,2019-07-10 22:42,78.80,71.60,78.62,170.00,6.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.70,KMTN 110242Z AUTO 17006KT 10SM CLR 26/22 A3000 RMK AO2
MTN,2019-07-10 23:03,78.80,69.80,73.95,190.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110303Z AUTO 19004KT 10SM CLR 26/21 A3000 RMK AO2
MTN,2019-07-10 23:21,78.80,69.80,73.95,170.00,3.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110321Z AUTO 17003KT 10SM CLR 26/21 A3000 RMK AO2
MTN,2019-07-10 23:42,78.80,69.80,73.95,180.00,4.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110342Z AUTO 18004KT 10SM CLR 26/21 A3000 RMK AO2
MTN,2019-07-11 00:03,78.80,69.80,73.95,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110403Z AUTO 00000KT 10SM CLR 26/21 A3000 RMK AO2
MTN,2019-07-11 00:21,78.80,69.80,73.95,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.39,KMTN 110421Z AUTO 00000KT 10SM CLR 26/21 A3000 RMK AO2
MTN,2019-07-11 00:42,77.00,68.00,73.78,160.00,4.00,0.00,30.00,M,10.00,M,SCT,M,M,M,4700.00,M,M,M,M,M,M,M,M,M,M,77.00,KMTN 110442Z AUTO 16004KT 10SM SCT047 25/20 A3000 RMK AO2
MTN,2019-07-11 01:03,77.00,69.80,78.48,0.00,0.00,0.00,30.00,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.09,KMTN 110503Z AUTO 00000KT 10SM CLR 25/21 A3000 RMK AO2
MTN,2019-07-11 01:21,77.00,69.80,78.48,150.00,3.00,0.00,29.99,M,10.00,M,SCT,SCT,M,M,4200.00,4800.00,M,M,M,M,M,M,M,M,M,78.09,KMTN 110521Z AUTO 15003KT 10SM SCT042 SCT048 25/21 A2999 RMK AO2
MTN,2019-07-11 01:42,78.80,71.60,78.62,160.00,3.00,0.00,29.99,M,10.00,M,BKN,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,81.70,KMTN 110542Z AUTO 16003KT 10SM BKN046 26/22 A2999 RMK AO2
MTN,2019-07-11 02:21,77.00,73.40,88.67,160.00,4.00,0.00,29.98,M,10.00,M,SCT,BKN,M,M,1400.00,4600.00,M,M,M,M,M,M,M,M,M,78.57,KMTN 110621Z AUTO 16004KT 10SM SCT014 BKN046 25/23 A2998 RMK AO2
MTN,2019-07-11 03:03,78.80,75.20,88.75,170.00,4.00,0.00,29.96,M,10.00,M,BKN,OVC,M,M,1200.00,1600.00,M,M,M,M,M,M,M,M,M,82.38,KMTN 110703Z AUTO 17004KT 10SM BKN012 OVC016 26/24 A2996 RMK AO2
MTN,2019-07-11 04:03,77.00,75.20,94.19,150.00,3.00,0.00,29.95,M,10.00,M,BKN,BKN,M,M,4800.00,5500.00,M,M,M,M,M,M,M,M,M,78.83,KMTN 110803Z AUTO 15003KT 10SM BKN048 BKN055 25/24 A2995 RMK AO2
MTN,2019-07-11 04:42,78.80,75.20,88.75,170.00,5.00,0.00,29.96,M,10.00,M,BKN,BKN,M,M,4300.00,5000.00,M,M,M,M,M,M,M,M,M,82.38,KMTN 110842Z AUTO 17005KT 10SM BKN043 BKN050 26/24 A2996 RMK AO2
MTN,2019-07-11 05:21,78.80,77.00,94.23,150.00,5.00,0.00,29.96,M,10.00,M,BKN,OVC,M,M,4500.00,5000.00,M,M,M,M,M,M,M,M,M,82.75,KMTN 110921Z AUTO 15005KT 10SM BKN045 OVC050 26/25 A2996 RMK AO2
MTN,2019-07-11 05:45,78.80,77.00,94.23,180.00,6.00,0.00,29.96,M,10.00,M,BKN,BKN,M,M,1600.00,4900.00,M,M,M,M,M,M,M,M,M,82.75,KMTN 110945Z 18006KT 10SM BKN016 BKN049 26/25 A2996
MTN,2019-07-11 06:45,78.80,78.80,100.00,180.00,6.00,0.00,29.96,M,10.00,M,BKN,OVC,M,M,1500.00,4400.00,M,M,M,M,M,M,M,M,M,83.15,KMTN 111045Z 18006KT 10SM BKN015 OVC044 26/26 A2996
MTN,2019-07-11 07:50,78.80,77.00,94.23,180.00,5.00,0.00,29.96,M,10.00,M,BKN,OVC,M,M,1500.00,4400.00,M,M,M,M,M,M,M,M,M,82.75,KMTN 111150Z 18005KT 10SM BKN015 OVC044 26/25 A2996
MTN,2019-07-11 08:55,82.40,78.80,88.90,150.00,6.00,0.00,29.94,M,10.00,M,SCT,BKN,BKN,M,1400.00,7000.00,8000.00,M,M,M,M,M,M,M,M,92.40,KMTN 111255Z 15006KT 10SM SCT014 BKN070 BKN080 28/26 A2994
MTN,2019-07-11 09:50,82.40,78.80,88.90,140.00,11.00,0.00,29.93,M,10.00,M,BKN,BKN,M,M,1400.00,4400.00,M,M,M,M,M,M,M,M,M,92.40,KMTN 111350Z 14011KT 10SM BKN014 BKN044 28/26 A2993
MTN,2019-07-11 10:45,84.20,80.60,88.98,140.00,11.00,0.00,29.92,M,10.00,M,SCT,BKN,M,M,1200.00,7000.00,M,M,M,M,M,M,M,M,M,98.28,KMTN 111445Z 14011KT 10SM SCT012 BKN070 29/27 A2992
MTN,2019-07-11 11:30,84.20,78.80,83.88,150.00,11.00,0.00,29.92,M,5.00,M,SCT,BKN,M,M,1700.00,5000.00,M,M,RA,M,M,M,M,M,M,96.10,KMTN 111530Z 15011KT 5SM RA SCT017 BKN050 29/26 A2992
MTN,2019-07-11 11:45,82.40,78.80,88.90,150.00,11.00,0.00,29.91,M,7.00,M,SCT,BKN,BKN,M,1700.00,5000.00,7000.00,M,-RA,M,M,M,M,M,M,92.40,KMTN 111545Z 15011KT 7SM -RA SCT017 BKN050 BKN070 28/26 A2991
MTN,2019-07-11 12:45,77.00,75.20,94.19,160.00,9.00,0.00,29.87,M,3.00,22.00,BKN,BKN,OVC,M,1700.00,3000.00,4900.00,M,RA,M,M,M,M,M,M,78.83,KMTN 111645Z 16009G22KT 3SM RA BKN017 BKN030 OVC049 25/24 A2987
MTN,2019-07-11 13:20,77.00,75.20,94.19,90.00,4.00,0.00,29.90,M,10.00,M,SCT,BKN,OVC,M,5000.00,6500.00,8500.00,M,M,M,M,M,M,M,M,78.83,KMTN 111720Z 09004KT 10SM SCT050 BKN065 OVC085 25/24 A2990
MTN,2019-07-11 13:45,78.80,78.80,100.00,120.00,3.00,0.00,29.84,M,10.00,M,SCT,SCT,BKN,M,6000.00,8500.00,11000.00,M,M,M,M,M,M,M,M,83.15,KMTN 111745Z 12003KT 10SM SCT060 SCT085 BKN110 26/26 A2984
MTN,2019-07-11 14:54,86.00,80.60,83.99,140.00,14.00,0.00,29.81,M,10.00,17.00,SCT,SCT,BKN,M,3000.00,6500.00,7500.00,M,TS,M,M,M,M,M,M,101.90,KMTN 111854Z 14014G17KT 10SM TS SCT030 SCT065 BKN075 30/27 A2981 RMK TSB53 OCNL LTGCCCG NW TS NW MOV E
MTN,2019-07-11 15:45,86.00,80.60,83.99,150.00,12.00,0.00,29.79,M,7.00,M,SCT,SCT,BKN,M,4100.00,6000.00,8000.00,M,TS,M,M,M,M,M,M,101.90,KMTN 111945Z 15012KT 7SM TS SCT041 SCT060 BKN080 30/27 A2979 RMK CONS LTGCCCG NW TS NW MOV E
MTN,2019-07-11 16:54,82.40,77.00,83.77,300.00,21.00,0.00,29.81,M,5.00,27.00,SCT,SCT,BKN,M,1300.00,4100.00,7000.00,M,+TSRA,M,M,M,M,M,M,90.85,KMTN 112054Z 30021G27KT 5SM +TSRA SCT013 SCT041 BKN070 28/25 A2981 RMK CONS LTGCCCG OHD TS OHD MOV NE
MTN,2019-07-11 17:19,77.00,77.00,100.00,270.00,7.00,0.00,29.81,M,2.00,20.00,BKN,BKN,OVC,M,900.00,1800.00,2900.00,M,+TSRA,M,M,M,M,M,M,77.00,KMTN 112119Z 27007G20KT 2SM +TSRA BKN009 BKN018 OVC029 25/25 A2981 RMK FRQ LTGCCCG OHD TS OHD MOV NE
MTN,2019-07-11 17:32,75.20,75.20,100.00,260.00,4.00,0.00,29.82,M,5.00,M,SCT,BKN,OVC,M,900.00,2700.00,3100.00,M,-RA,M,M,M,M,M,M,77.12,KMTN 112132Z 26004KT 5SM -RA SCT009 BKN027 OVC031 24/24 A2982 RMK TSE31 TS MOVD E
MTN,2019-07-11 17:45,75.20,75.20,100.00,310.00,5.00,0.00,29.81,M,5.00,M,SCT,SCT,BKN,M,700.00,1600.00,2500.00,M,RA,M,M,M,M,M,M,77.12,KMTN 112145Z 31005KT 5SM RA SCT007 SCT016 BKN025 24/24 A2981
MTN,2019-07-11 18:45,75.20,75.20,100.00,290.00,3.00,0.00,29.78,M,7.00,M,SCT,SCT,BKN,M,4800.00,6000.00,11000.00,M,M,M,M,M,M,M,M,77.12,KMTN 112245Z 29003KT 7SM SCT048 SCT060 BKN110 24/24 A2978
MTN,2019-07-11 19:54,75.20,75.20,100.00,180.00,5.00,0.00,29.78,M,7.00,M,SCT,BKN,OVC,M,1100.00,1400.00,2200.00,M,RA,M,M,M,M,M,M,77.12,KMTN 112354Z 18005KT 7SM RA SCT011 BKN014 OVC022 24/24 A2978
MTN,2019-07-11 20:54,75.20,75.20,100.00,320.00,3.00,0.00,29.74,M,7.00,M,BKN,BKN,M,M,11000.00,14000.00,M,M,-RA,M,M,M,M,M,M,77.12,KMTN 120054Z 32003KT 7SM -RA BKN110 BKN140 24/24 A2974
MTN,2019-07-11 21:45,75.20,75.20,100.00,0.00,0.00,0.00,29.79,M,10.00,M,SCT,OVC,M,M,600.00,1300.00,M,M,M,M,M,M,M,M,M,77.12,KMTN 120145Z 00000KT 10SM SCT006 OVC013 24/24 A2979 RMK LAST
MTN,2019-07-11 22:03,75.20,75.20,100.00,0.00,0.00,0.00,29.81,M,10.00,M,BKN,OVC,M,M,900.00,1200.00,M,M,M,M,M,M,M,M,M,77.12,KMTN 120203Z AUTO 00000KT 10SM BKN009 OVC012 24/24 A2981 RMK AO2
MTN,2019-07-11 22:21,75.20,75.20,100.00,210.00,3.00,0.00,29.81,M,10.00,M,SCT,BKN,M,M,700.00,2000.00,M,M,M,M,M,M,M,M,M,77.12,KMTN 120221Z AUTO 21003KT 10SM SCT007 BKN020 24/24 A2981 RMK AO2
MTN,2019-07-11 23:03,75.20,75.20,100.00,220.00,5.00,0.00,29.80,M,10.00,M,OVC,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,77.12,KMTN 120303Z AUTO 22005KT 10SM OVC009 24/24 A2980 RMK AO2
MTN,2019-07-11 23:21,75.20,75.20,100.00,0.00,0.00,0.00,29.79,M,10.00,M,SCT,SCT,M,M,900.00,1500.00,M,M,M,M,M,M,M,M,M,77.12,KMTN 120321Z AUTO 00000KT 10SM SCT009 SCT015 24/24 A2979 RMK AO2 LTG DSNT E
MTN,2019-07-11 23:42,73.40,73.40,100.00,210.00,4.00,0.00,29.79,M,10.00,M,SCT,M,M,M,900.00,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120342Z AUTO 21004KT 10SM SCT009 23/23 A2979 RMK AO2
MTN,2019-07-12 00:03,73.40,73.40,100.00,200.00,5.00,0.00,29.80,M,10.00,M,BKN,BKN,M,M,500.00,900.00,M,M,M,M,M,M,M,M,M,75.14,KMTN 120403Z AUTO 20005KT 10SM BKN005 BKN009 23/23 A2980 RMK AO2
MTN,2019-07-12 00:21,73.40,73.40,100.00,210.00,3.00,0.00,29.79,M,10.00,M,SCT,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120421Z AUTO 21003KT 10SM SCT005 23/23 A2979 RMK AO2
MTN,2019-07-12 00:42,73.40,73.40,100.00,230.00,3.00,0.00,29.79,M,10.00,M,SCT,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120442Z AUTO 23003KT 10SM SCT005 23/23 A2979 RMK AO2
MTN,2019-07-12 01:03,73.40,73.40,100.00,0.00,0.00,0.00,29.80,M,10.00,M,BKN,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120503Z AUTO 00000KT 10SM BKN007 23/23 A2980 RMK AO2
MTN,2019-07-12 01:21,73.40,73.40,100.00,230.00,5.00,0.00,29.81,M,10.00,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120521Z AUTO 23005KT 10SM SCT007 23/23 A2981 RMK AO2
MTN,2019-07-12 01:42,73.40,73.40,100.00,0.00,0.00,0.00,29.81,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120542Z AUTO 00000KT 10SM CLR 23/23 A2981 RMK AO2
MTN,2019-07-12 02:03,73.40,73.40,100.00,190.00,3.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120603Z AUTO 19003KT 10SM CLR 23/23 A2980 RMK AO2
MTN,2019-07-12 02:21,73.40,73.40,100.00,220.00,3.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.14,KMTN 120621Z AUTO 22003KT 10SM CLR 23/23 A2979 RMK AO2
MTN,2019-07-12 02:42,71.60,71.60,100.00,230.00,5.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120642Z AUTO 23005KT 10SM CLR 22/22 A2978 RMK AO2
MTN,2019-07-12 03:03,71.60,71.60,100.00,230.00,3.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120703Z AUTO 23003KT 10SM CLR 22/22 A2978 RMK AO2
MTN,2019-07-12 03:21,71.60,71.60,100.00,250.00,4.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120721Z AUTO 25004KT 10SM CLR 22/22 A2977 RMK AO2
MTN,2019-07-12 03:42,71.60,71.60,100.00,250.00,3.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120742Z AUTO 25003KT 10SM CLR 22/22 A2977 RMK AO2
MTN,2019-07-12 04:03,71.60,71.60,100.00,250.00,4.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120803Z AUTO 25004KT 10SM CLR 22/22 A2977 RMK AO2
MTN,2019-07-12 04:21,71.60,71.60,100.00,250.00,3.00,0.00,29.78,M,10.00,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120821Z AUTO 25003KT 10SM SCT007 22/22 A2978 RMK AO2
MTN,2019-07-12 04:42,71.60,71.60,100.00,240.00,3.00,0.00,29.78,M,10.00,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120842Z AUTO 24003KT 10SM SCT007 22/22 A2978 RMK AO2
MTN,2019-07-12 05:03,71.60,71.60,100.00,240.00,4.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120903Z AUTO 24004KT 10SM CLR 22/22 A2979 RMK AO2
MTN,2019-07-12 05:21,71.60,71.60,100.00,260.00,4.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120921Z AUTO 26004KT 10SM CLR 22/22 A2979 RMK AO2
MTN,2019-07-12 05:30,71.60,71.60,100.00,240.00,3.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KMTN 120930Z AUTO 24003KT 10SM CLR 22/22 A2979 RMK AO2
MTN,2019-07-12 05:45,71.60,71.60,100.00,260.00,4.00,0.00,29.80,M,10.00,M,SCT,SCT,BKN,M,800.00,12000.00,20000.00,M,M,M,M,M,M,M,M,73.16,KMTN 120945Z 26004KT 10SM SCT008 SCT120 BKN200 22/22 A2980 RMK FIRST
MTN,2019-07-12 06:55,71.60,71.60,100.00,250.00,6.00,0.00,29.81,M,10.00,M,SCT,BKN,M,M,12000.00,20000.00,M,M,M,M,M,M,M,M,M,73.16,KMTN 121055Z 25006KT 10SM SCT120 BKN200 22/22 A2981
MTN,2019-07-12 07:45,73.40,73.40,100.00,260.00,3.00,0.00,29.81,M,10.00,M,FEW,SCT,M,M,18000.00,25000.00,M,M,M,M,M,M,M,M,M,75.14,KMTN 121145Z 26003KT 10SM FEW180 SCT250 23/23 A2981
MTN,2019-07-12 08:50,78.80,73.40,83.55,270.00,5.00,0.00,29.82,M,10.00,M,BKN,BKN,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,82.03,KMTN 121250Z 27005KT 10SM BKN090 BKN250 26/23 A2982
MTN,2019-07-12 09:45,80.60,75.20,83.66,290.00,7.00,0.00,29.83,M,10.00,M,SCT,SCT,M,M,9000.00,25000.00,M,M,M,M,M,M,M,M,M,86.17,KMTN 121345Z 29007KT 10SM SCT090 SCT250 27/24 A2983
MTN,2019-07-12 10:45,82.40,73.40,74.28,290.00,8.00,0.00,29.84,M,10.00,M,SCT,SCT,M,M,8500.00,25000.00,M,M,M,M,M,M,M,M,M,88.26,KMTN 121445Z 29008KT 10SM SCT085 SCT250 28/23 A2984
MTN,2019-07-12 11:50,86.00,73.40,66.15,290.00,10.00,0.00,29.83,M,10.00,M,SCT,SCT,SCT,M,5000.00,9000.00,25000.00,M,M,M,M,M,M,M,M,93.45,KMTN 121550Z 29010KT 10SM SCT050 SCT090 SCT250 30/23 A2983
MTN,2019-07-12 12:50,87.80,73.40,62.47,M,M,0.00,29.82,M,10.00,M,SCT,SCT,M,M,3800.00,25000.00,M,M,M,M,M,M,M,M,M,M,KMTN 121650Z 2810G14KT 10SM SCT038 SCT250 31/23 A2982
MTN,2019-07-12 13:45,87.80,69.80,55.29,280.00,13.00,0.00,29.82,M,10.00,20.00,SCT,SCT,M,M,4900.00,5500.00,M,M,M,M,M,M,M,M,M,92.71,KMTN 121745Z 28013G20KT 10SM SCT049 SCT055 31/21 A2982
MTN,2019-07-12 14:45,89.60,68.00,49.10,270.00,9.00,0.00,29.81,M,10.00,15.00,BKN,BKN,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,93.47,KMTN 121845Z 27009G15KT 10SM BKN050 BKN070 32/20 A2981
MTN,2019-07-12 15:55,89.60,66.20,46.14,290.00,17.00,0.00,29.80,M,10.00,22.00,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,92.27,KMTN 121955Z 29017G22KT 10SM SCT060 32/19 A2980
MTN,2019-07-12 16:50,89.60,66.20,46.14,270.00,12.00,0.00,29.80,M,10.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,92.27,KMTN 122050Z 27012KT 10SM SCT060 32/19 A2980
